name;id;price;brand;category;spec;img_url
Apple iPhone 12 Pro Max 128 Go Bleu Pacifique;AR202010300024;1259.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.7"" 1284 x 2778 - 128 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/74/35/LD0005743509_1.jpg
Apple iPhone 12 Pro Max 256 Go Bleu Pacifique;AR202010300028;1379.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.7"" 1284 x 2778 - 256 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/74/35/LD0005743525_1.jpg
Apple iPhone 12 128 Go Noir;AR202010130189;959.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 4 Go - Ecran Super Retina XDR OLED 6.1"" 1170 x 2532 - 128 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/73/56/LD0005735682_1_0005735702.jpg
Apple iPhone 12 Pro Max 128 Go Or;AR202010300023;1259.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.7"" 1284 x 2778 - 128 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/74/35/LD0005743505_1.jpg
Xiaomi Mi 10T Lite Rose/Or (6 Go / 128 Go);AR202010290036;299.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM - Snapdragon 750G Octo-Core 2.2 GHz - RAM 6 Go - Ecran tactile 120 Hz 6.67"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 4820 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/74/29/LD0005742972_1.jpg
Samsung Galaxy A71 Noir;AR201912200066;379.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Snapdragon 730 8-Core 2.2 Ghz - RAM 6 Go - Ecran tactile Super AMOLED 6.7"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 4500 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/55/96/LD0005559664_2.jpg
Samsung Galaxy A51 5G Noir;AR202005190013;399.95;Samsung;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM - Exynos 980 8-Core 2.2 Ghz - RAM 6 Go - Ecran tactile Super AMOLED 6.5"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 4500 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/67/99/LD0005679953_1.jpg
Apple iPhone 12 mini 128 Go Bleu;AR202010300014;859.94;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 4 Go - Ecran Super Retina XDR OLED 5.4"" 1080 x 2340 - 128 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/74/36/LD0005743688_1.jpg
Samsung Galaxy A20e Noir;AR201904260026;169.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Exynos 7884 8-Core 1.6 Ghz - RAM 3 Go - Ecran tactile 5.8"" 720 x 1560 - 32 Go - NFC/Bluetooth 5.0 - 3000 mAh - Android 9.0";https://media.ldlc.com/r150/ld/products/00/05/30/40/LD0005304024_2.jpg
Apple iPhone 12 128 Go Bleu;AR202010130192;959.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 4 Go - Ecran Super Retina XDR OLED 6.1"" 1170 x 2532 - 128 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/73/56/LD0005735694_1_0005735714.jpg
Samsung Galaxy A51 Noir;AR201912200062;299.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Exynos 9611 8-Core 2.3 Ghz - RAM 4 Go - Ecran tactile Super AMOLED 6.5"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 4000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/55/99/LD0005559923_2.jpg
Samsung Galaxy A21s Noir (3 Go / 32 Go);AR202005190006;219.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Exynos 850 8-Core 2.0 Ghz - RAM 3 Go - Ecran tactile 6.5"" 720 x 1600 - 32 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/68/74/LD0005687433_1.jpg
Xiaomi Redmi 9 Gris (4 Go / 64 Go);AR202006100106;149.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Helio G80 8-Core 2.0 GHz - RAM 4 Go - Ecran tactile 6.53"" 1080 x 2340 - 64 Go - NFC/Bluetooth 5.0 - 5020 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/68/73/LD0005687377_1.jpg
Samsung Galaxy A21s Noir (3 Go / 128 Go);AR202011230132;259.96;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Exynos 850 8-Core 2.0 Ghz - RAM 3 Go - Ecran tactile 6.5"" 720 x 1600 - 128 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/68/74/LD0005687433_1_0005753707.jpg
Xiaomi Mi 10T Lite Bleu (6 Go / 128 Go);AR202010200010;299.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM - Snapdragon 750G Octo-Core 2.2 GHz - RAM 6 Go - Ecran tactile 120 Hz 6.67"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 4820 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/74/06/LD0005740616_1.jpg
Apple iPhone 12 64 Go Bleu;AR202010130187;909.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 4 Go - Ecran Super Retina XDR OLED 6.1"" 1170 x 2532 - 64 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/73/56/LD0005735694_1.jpg
Xiaomi Redmi Note 9S Gris (4 Go / 64 Go);AR202009230155;189.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 4G-LTE Advanced Dual SIM - Snapdragon 720G Octo-Core 2.3 GHz - RAM 4 Go - Ecran tactile 6.67"" 1080 x 2400 - 64 Go - Bluetooth 5.0 - 5020 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/72/60/LD0005726023_1.jpg
Xiaomi Mi 10T Pro Gris (8 Go / 256 Go);AR202010200012;569.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM - Snapdragon 865 Octo-Core 2.84 GHz - RAM 8 Go - Ecran tactile 144 Hz 6.67"" 1080 x 2400 - 256 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/74/10/LD0005741039_1.jpg
Apple iPhone 12 Pro Max 128 Go Argent;AR202010300022;1259.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.7"" 1284 x 2778 - 128 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/74/35/LD0005743501_1.jpg
Apple iPhone 12 Pro Max 256 Go Argent;AR202010300026;1379.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.1"" 1170 x 2532 - 128 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/73/58/LD0005735814_1.jpg
Apple iPhone 12 Pro 128 Go Argent;AR202010130200;1159.94;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.7"" 1284 x 2778 - 256 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/74/35/LD0005743517_1.jpg
Samsung Galaxy A41 Noir;AR202005190011;249.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - MediaTek MT6768 8-Core 2.0 Ghz - RAM 4 Go - Ecran tactile Super AMOLED 6.1"" 1080 x 2400 - 64 Go - NFC/Bluetooth 5.0 - 3500 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/68/74/LD0005687472_1.jpg
Xiaomi Redmi Note 9S Bleu (4 Go / 64 Go);AR202009230157;189.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 4G-LTE Advanced Dual SIM - Snapdragon 720G Octo-Core 2.3 GHz - RAM 4 Go - Ecran tactile 6.67"" 1080 x 2400 - 64 Go - Bluetooth 5.0 - 5020 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/72/60/LD0005726020_1.jpg
Samsung Galaxy A42 5G Gris;AR202010160014;349.95;Samsung;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM - Snapdragon 750G 8-Core 2.2 Ghz - RAM 4 Go - Ecran tactile Super AMOLED 6.6"" 720 x 1600 - 128 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/74/91/LD0005749115_1.jpg
Samsung Galaxy S20 SM-G980F Bleu (8 Go / 128 Go) - Reconditionné;AR202001270010;669.9;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Advanced Dual SIM IP68 - Exynos 990 - RAM 8 Go - Ecran tactile AMOLED 120 Hz 6.2"" 1440 x 3200 - 128 Go - NFC/Bluetooth 5.0 - 4000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/59/06/LD0005590604_2.jpg
Xiaomi Redmi Note 9S Blanc (4 Go / 64 Go);AR202009230156;189.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 4G-LTE Advanced Dual SIM - Snapdragon 720G Octo-Core 2.3 GHz - RAM 4 Go - Ecran tactile 6.67"" 1080 x 2400 - 64 Go - Bluetooth 5.0 - 5020 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/72/60/LD0005726022_1.jpg
Samsung Galaxy A31 Noir;AR202008070048;249.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - MediaTek MT6768 8-Core 2.0 Ghz - RAM 4 Go - Ecran tactile Super AMOLED 6.4"" 1080 x 2400 - 64 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/70/67/LD0005706785_1.jpg
Samsung Galaxy A12 Bleu;AR202012080016;189.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Helio P35 8-Core 2.3 GHz - RAM 4 Go - Ecran tactile 6.5"" 720 x 1600 - 64 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/76/89/LD0005768986_1.jpg
Samsung Galaxy S20 FE Fan Edition SM-G780F Bleu (6 Go / 128 Go);AR202009150028;659.95;Samsung;"Mobile &amp; smartphone";"Smartphone 4G-LTE Advanced Dual SIM IP68 - Exynos 990 - RAM 6 Go - Ecran tactile AMOLED 120 Hz 6.5"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 4500 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/72/41/LD0005724129_1.jpg
Xiaomi Pocophone X3 Bleu (6 Go / 128 Go);AR202010160095;269.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 4G-LTE Advanced Dual SIM - Snapdragon 732G 8-Core 2.3 GHz - RAM 6 Go - Ecran tactile 120 Hz 6.67"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 5160 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/73/81/LD0005738100_1.jpg
Apple iPhone 12 Pro Max 256 Go Or;AR202010300027;1379.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.7"" 1284 x 2778 - 256 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/74/35/LD0005743521_1.jpg
Apple iPhone 12 64 Go Noir;AR202010130184;909.95;Apple;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 4 Go - Ecran Super Retina XDR OLED 6.1"" 1170 x 2532 - 64 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/73/56/LD0005735682_1.jpg
Apple iPhone 12 Pro 256 Go Graphite;AR202010130203;1279.94;Apple;"Mobile &amp; smartphone";"Smartphone 4G-LTE Dual SIM - Kirin 710F Octo-Core 2.2 GHz - RAM 4 Go - Ecran tactile 6.39"" 720 x 1560 - 64 Go - Bluetooth 5.0 - 4000 mAh - Android 9";https://media.ldlc.com/r150/ld/products/00/05/70/17/LD0005701711_1.jpg
Huawei P40 Lite E Noir;AR202004240008;159.95;Huawei;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM - Snapdragon 750G 8-Core 2.2 Ghz - RAM 4 Go - Ecran tactile Super AMOLED 6.6"" 720 x 1600 - 128 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/74/91/LD0005749120_1.jpg
Samsung Galaxy A42 5G Noir;AR202010160015;349.95;Samsung;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM - Snapdragon 865 Octo-Core 2.84 GHz - RAM 8 Go - Ecran tactile 144 Hz 6.67"" 1080 x 2400 - 256 Go - NFC/Bluetooth 5.0 - 5000 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/74/10/LD0005741034_1.jpg
Xiaomi Mi 10T Pro Noir (8 Go / 256 Go);AR202010200013;569.95;Xiaomi;"Mobile &amp; smartphone";"Smartphone 5G-LTE IP68 Dual SIM - Apple A14 Bionic Hexa-Core - RAM 6 Go - Ecran Super Retina XDR OLED 6.1"" 1170 x 2532 - 256 Go - NFC/Bluetooth 5.0 - iOS 14";https://media.ldlc.com/r150/ld/products/00/05/73/58/LD0005735805_1_0005735826.jpg
Samsung Galaxy S20 FE Fan Edition 5G SM-G781B Bleu (6 Go / 128 Go);AR202009150034;759.95;Samsung;"Mobile &amp; smartphone";"Smartphone 5G-LTE Dual SIM IP68 - Snapdragon 865 - RAM 6 Go - Ecran tactile AMOLED 120 Hz 6.5"" 1080 x 2400 - 128 Go - NFC/Bluetooth 5.0 - 4500 mAh - Android 10";https://media.ldlc.com/r150/ld/products/00/05/72/46/LD0005724615_1.jpg
